index,adjusted,underlying
2017-11-22,124.99,121.47
2017-11-23,125.25,121.72
2017-11-24,125.0,121.48
2017-11-27,125.07,121.65
2017-11-28,125.34,122.06
2017-11-29,125.64,122.12
2017-11-30,125.67,122.13
2017-12-01,125.54,122.05
2017-12-04,125.52,122.11
2017-12-05,125.69,121.89
2017-12-06,125.83,122.26
2017-12-07,125.65,122.11
2017-12-08,125.59,122.11
2017-12-11,125.68,122.13
2017-12-12,125.88,122.38
2017-12-13,125.92,122.37
2017-12-14,125.98,122.43
2017-12-15,126.21,122.65
2017-12-18,126.12,122.57
2017-12-19,125.83,122.19
2017-12-20,125.27,121.97
2017-12-21,124.91,121.86
2017-12-22,124.92,121.68
2017-12-26,124.61,121.68
2017-12-27,124.87,121.5
2017-12-28,124.97,121.9
2018-01-02,124.94,121.6
2018-01-03,124.66,121.51
2018-01-04,124.73,121.24
2018-01-05,124.58,121.355
2018-01-08,124.46,121.13
2018-01-09,124.19,120.8
2018-01-10,123.56,120.16
2018-01-11,123.75,120.58
2018-01-12,123.53,120.33
2018-01-15,123.3,119.86
2018-01-16,123.23,120.18
2018-01-17,123.4,120.21
2018-01-18,123.58,120.42
2018-01-19,123.16,120.21
2018-01-22,123.05,120.12
2018-01-23,123.26,120.07
2018-01-24,123.59,120.27
2018-01-25,123.33,120.1
2018-01-26,123.29,119.88
2018-01-29,122.37,119.2
2018-01-30,121.96,118.8
2018-01-31,122.34,119.17
2018-02-01,122.43,119.26
2018-02-02,122.43,119.26
2018-02-05,121.99,118.72
2018-02-06,122.57,119.2
2018-02-07,122.41,119.73
2018-02-08,122.67,119.4
2018-02-09,122.54,119.22
2018-02-12,122.19,118.8
2018-02-13,122.08,119.15
2018-02-14,122.34,119.39
2018-02-19,122.14,119.03
2018-02-20,122.15,118.92
2018-02-21,122.33,119.01
2018-02-22,122.0,119.03
2018-02-23,122.22,119.05
2018-02-26,122.42,119.53
2018-02-27,122.82,119.7
2018-02-28,122.72,119.63
2018-03-02,123.22,120.025
2018-03-05,122.68,119.72
2018-03-06,122.67,119.51
2018-03-07,123.01,119.82
2018-03-08,122.88,119.78
2018-03-09,122.9,119.62
2018-03-12,122.66,119.53
2018-03-13,122.84,119.63
2018-03-14,122.99,119.97
2018-03-15,123.24,120.05
2018-03-16,123.15,119.96
2018-03-19,123.13,119.94
2018-03-20,122.57,119.4
2018-03-21,122.09,119.48
2018-03-22,122.45,119.82
2018-03-23,122.88,120.21
2018-03-26,122.76,119.83
